,mag,mag,mag,mag,mag,mag,mag,mag,mag,mag,,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,Jansky,,,
,Jmag (1.22u),Hmag (1.63u),Kmag (2.19u),3.4u,4.6u,5.8u,8u,12u,22u,24u,,J (1.22u),H (1.63u),K (2.19u),3.6u flux,4.5u flux,5.8u flux,9u flux,12u flux,18u flux,25u flux,60u flux,65u flux,90u flux,100u flux,140u flux,160u flux,8.28u,12.13u,14.65,21.34,,,class
,13.483,12.748,11.768,,,,,,,,,,,,0.0264,0.0314,0.0321,0.0363,,,0.027405,,,,,,,,,,,,,Post- AGB
,12.384,11.497,11.214,,,,,,,,,,,,0.0113,0.00753,0.00561,0.00428,,,0.001922,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,0.000519,0.00394,0.00764,,,0.05744,,0.6575,,,,,,,,,,,Post- AGB
,12.223,11.295,10.985,,,,,,,,,,,,0.0139,0.00937,0.00703,0.00539,,,0.0021705,,,,,,,,,,,,,Post- AGB
,15.738,15.354,14.811,,,,,,,,,,,,,,0.00933,0.0236,,,0.4824,,,,,,,,,,,,,Post- AGB
,,13.45,11.56,,,,,,,,,,,,0.07925,0.168,0.2278,0.2467,,,0.1186,,,,,,,,,,,,,Post- AGB
,15.753,14.772,13.466,,,,,,,,,,,,0.0111,0.0169,0.022,0.0256,,,0.07633,,2.714,,,,,,,,,,,Post- AGB
,12.336,10.972,9.986,,,,,,,,,,,,0.0742,0.0522,0.0363,0.0311,,,0.017495,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.034,0.0826,0.141,0.196,,,0.1158,,,,,,,,,,,,,Post- AGB
,12.427,11.467,11.163,,,,,,,,,,,,0.0108,0.00657,0.00493,0.00358,,,0.001598,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000224,0.000126,,0.000079,,,0.001606,,,,,,,,,,,,,Post- AGB
,12.446,11.541,11.204,,,,,,,,,,,,0.0112,0.00782,0.00587,0.00443,,,0.002087,,,,,,,,,,,,,Post- AGB
,13.305,12.369,12.121,,,,,,,,,,,,0.00425,0.00255,0.00184,0.00139,,,0.001719,,,,,,,,,,,,,Post- AGB
,14.516,14.61,14.661,,,,,,,,,,,,0.000365,0.000222,0.000154,0.000126,,,0.00183,,,,,,,,,,,,,Post- AGB
,15.322,14.454,13.398,,,,,,,,,,,,0.00581,0.00734,0.00787,0.00968,,,0.00726,,,,,,,,,,,,,Post- AGB
,16.121,15.236,13.923,,,,,,,,,,,,0.00771,0.0128,0.025,0.0536,,,0.11845,,0.07452,,,,,,,,,,,Post- AGB
,12.976,12.11,11.84,,,,,,,,,,,,0.00885,0.00833,0.00876,0.0161,,,0.0174,,,,,,,,,,,,,Post- AGB
,,16.071,14.775,,,,,,,,,,,,0.00486,0.00848,0.0153,0.021,,,0.091895,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000274,0.000359,0.000488,0.00156,,,0.021815,,,,,,,,,,,,,Post- AGB
,11.402,10.564,10.173,,,,,,,,,,,,0.048,0.046,0.0534,0.0742,,,0.061615,,,,,,,,,,,,,Post- AGB
,12.961,12.084,11.853,,,,,,,,,,,,0.0057,0.00315,0.00225,0.00126,,,0.0011245,,,,,,,,,,,,,Post- AGB
,12.999,12.055,11.791,,,,,,,,,,,,0.00671,0.00463,0.00364,0.00428,,,0.00182,,,,,,,,,,,,,Post- AGB
,13.527,12.844,12.391,,,,,,,,,,,,0.00888,0.00992,0.0104,0.0109,,,0.004924,,,,,,,,,,,,,Post- AGB
,12.039,11.081,10.681,,,,,,,,,,,,0.0185,0.015,0.013,0.0107,,,0.004387,,,,,,,,,,,,,Post- AGB
,10.244,9.346,8.98,,,,,,,,,,,,0.1,0.0656,0.0528,0.0387,,,0.017895,,,,,,,,,,,,,Post- AGB
,16.189,15.977,15.44,,,,,,,,,,,,0.000395,,0.000662,0.00148,,,0.05151,,,,,,,,,,,,,Post- AGB
,9.947,9.104,8.737,,,,,,,,,,,,0.127,0.0964,0.0757,0.0546,,,0.023925,,,,,,,,,,,,,Post- AGB
,12.944,12.004,11.78,,,,,,,,,,,,0.00674,0.00416,0.00299,0.00227,,,0.001042,,,,,,,,,,,,,Post- AGB
,16.228,16.163,,,,,,,,,,,,,0.000246,0.000185,0.00111,0.00283,,,0.005133,,,,,,,,,,,,,Post- AGB
,16.62,16.521,15.881,,,,,,,,,,,,0.000474,0.000497,0.0013,0.00338,,,0.038335,,,,,,,,,,,,,Post- AGB
,10.743,9.842,9.414,,,,,,,,,,,,0.0613,0.0382,0.0304,0.0202,,,0.009395,,,,,,,,,,,,,Post- AGB
,12.363,11.403,11.061,,,,,,,,,,,,0.0142,0.00977,0.00764,0.007,,,0.003865,,,,,,,,,,,,,Post- AGB
,17.361,16.632,16.099,,,,,,,,,,,,,,0.00652,0.016,,,0.07849,,1.431,,,,,,,,,,,Post- AGB
,13.931,13.047,12.826,,,,,,,,,,,,0.00253,0.00174,0.00142,0.00258,,,0.001863,,,,,,,,,,,,,Post- AGB
,12.322,11.395,11.114,,,,,,,,,,,,0.0113,0.00725,0.00531,0.00434,,,0.002236,,,,,,,,,,,,,Post- AGB
,15.113,14.478,14.223,,,,,,,,,,,,0.00179,0.00333,0.00749,0.0178,,,0.04763,,,,,,,,,,,,,Post- AGB
,10.319,9.515,9.236,,,,,,,,,,,,0.0721,0.0403,0.0323,0.0213,,,0.010255,,,,,,,,,,,,,Post- AGB
,12.879,11.971,11.71,,,,,,,,,,,,0.00728,0.00487,0.00373,0.00297,,,0.0013155,,,,,,,,,,,,,Post- AGB
,16.589,15.601,14.44,,,,,,,,,,,,0.00391,0.00881,0.0173,0.0303,,,0.19865,,1.724,,,,,,,,,,,Post- AGB
,12.386,11.449,11.162,,,,,,,,,,,,0.0116,0.00717,0.00497,0.00425,,,0.002628,,,,,,,,,,,,,Post- AGB
,12.792,11.469,10.178,,,,,,,,,,,,0.124,0.138,0.151,0.149,,,0.099965,,,,,,,,,,,,,Post- AGB
,,,15.54,,,,,,,,,,,,0.00115,0.000744,0.00604,0.0168,,,0.14895,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0127,0.0415,0.0964,0.17,,,0.13755,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000135,0.000125,,0.000207,,,0.0012425,,,,,,,,,,,,,Post- AGB
,14.806,15.008,14.911,,,,,,,,,,,,0.000246,0.000167,0.000089,0.000236,,,0.010885,,,,,,,,,,,,,Post- AGB
,,,15.317,,,,,,,,,,,,0.0108,0.0345,0.0879,0.14,,,0.16425,,,,,,,,,,,,,Post- AGB
,13.648,12.803,12.705,,,,,,,,,,,,0.00279,0.00189,0.00141,0.00112,,,0.0031925,,,,,,,,,,,,,Post- AGB
,14.485,13.504,12.771,,,,,,,,,,,,0.0151,0.0254,0.0399,0.0838,,,0.13575,,,,,,,,,,,,,Post- AGB
,13.409,12.963,12.709,,,,,,,,,,,,0.00312,0.00257,0.00431,0.0215,,,0.21715,,,,,,,,,,,,,Post- AGB
,14.884,14.942,15.019,,,,,,,,,,,,0.000287,0.000215,0.00032,0.00098,,,0.030895,,,,,,,,,,,,,Post- AGB
,12.521,11.539,11.255,,,,,,,,,,,,0.0103,0.00663,0.00505,0.00387,,,0.001858,,,,,,,,,,,,,Post- AGB
,12.186,11.234,10.925,,,,,,,,,,,,0.0149,0.00972,0.0075,0.00577,,,0.0028705,,,,,,,,,,,,,Post- AGB
,12.175,11.303,10.98,,,,,,,,,,,,0.0137,0.00811,0.00643,0.00503,,,0.0026115,,,,,,,,,,,,,Post- AGB
,12.497,11.567,11.294,,,,,,,,,,,,0.0119,0.00838,0.00649,0.00522,,,0.002749,,,,,,,,,,,,,Post- AGB
,13.181,11.902,11.289,,,,,,,,,,,,0.0137,0.00887,0.00669,0.00538,,,0.0027605,,,,,,,,,,,,,Post- AGB
,11.814,10.923,10.58,,,,,,,,,,,,0.022,0.0138,0.0103,0.00859,,,0.0050755,,,,,,,,,,,,,Post- AGB
,16.399,16.257,14.909,,,,,,,,,,,,0.00193,0.00204,0.00643,0.0189,,,0.11155,,,,,,,,,,,,,Post- AGB
,10.702,9.801,9.364,,,,,,,,,,,,0.0728,0.0421,0.033,0.0218,,,0.0100175,,,,,,,,,,,,,Post- AGB
,14.637,13.836,,,,,,,,,,,,,,0.00127,0.00181,0.0111,,,0.024285,,0.2713,,,,,,,,,,,Post- AGB
,,,13.324,,,,,,,,,,,,,,0.00119,0.003,,,0.0051155,,0.09936,,,,,,,,,,,Post- AGB
,16.413,15.746,14.856,,,,,,,,,,,,,0.00199,0.00598,0.0144,,,0.03059,,0.2174,,,,,,,,,,,Post- AGB
,10.454,9.392,8.875,,,,,,,,,,,,0.121,0.0684,0.0592,0.0473,,,0.02284,,,,,,,,,,,,,Post- AGB
,12.528,11.597,11.273,,,,,,,,,,,,0.0101,0.00674,0.00519,0.0035,,,0.001602,,,,,,,,,,,,,Post- AGB
,14.91,15.057,15.156,,,,,,,,,,,,0.000261,0.000175,0.000131,0.000227,,,0.006759,,,,,,,,,,,,,Post- AGB
,16.712,16.214,15.709,,,,,,,,,,,,,,0.000254,0.00106,,,0.003502,,,,,,,,,,,,,Post- AGB
,12.264,12.191,12.042,,,,,,,,,,,,0.00701,0.00536,0.0038,0.00254,,,0.2012,,0.7281,,,,,,,,,,,Post- AGB
,12.443,11.466,11.145,,,,,,,,,,,,0.0116,0.00697,0.00504,0.00439,,,0.0025055,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0124,0.00831,0.0063,0.00481,,,0.002355,,,,,,,,,,,,,Post- AGB
,15.769,14.997,14.227,,,,,,,,,,,,,0.000567,0.000444,0.00152,,,0.001273,,,,,,,,,,,,,Post- AGB
,14.428,14.47,14.574,,,,,,,,,,,,0.000416,0.00026,0.000163,0.000132,,,0.005483,,,,,,,,,,,,,Post- AGB
,10.226,9.482,9.194,,,,,,,,,,,,0.0734,0.0419,0.0352,0.0284,,,0.021605,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000766,0.000762,0.00355,0.00877,,,0.06741,,,,,,,,,,,,,Post- AGB
,,16.477,15.244,,,,,,,,,,,,0.000813,0.0015,0.00298,0.00483,,,0.081695,,1.432,,,,,,,,,,,Post- AGB
,12.581,11.645,11.404,,,,,,,,,,,,0.0097,0.00536,0.00411,0.00279,,,0.001265,,,,,,,,,,,,,Post- AGB
,14.167,14.26,14.302,,,,,,,,,,,,0.000592,0.000388,0.000251,0.000277,,,0.016205,,,,,,,,,,,,,Post- AGB
,16.044,15.021,13.757,,,,,,,,,,,,0.00277,0.00362,0.00849,0.0233,,,0.3464,,3.827,,,,,,,,,,,Post- AGB
,12.442,11.433,11.105,,,,,,,,,,,,0.0127,0.00891,0.00703,0.00596,,,0.002975,,,,,,,,,,,,,Post- AGB
,11.827,11.123,10.7,,,,,,,,,,,,,0.017,0.0132,0.00996,,,0.0051735,,,,,,,,,,,,,Post- AGB
,12.462,11.567,11.274,,,,,,,,,,,,0.0108,0.00728,0.00527,0.00373,,,0.001812,,,,,,,,,,,,,Post- AGB
,15.263,15.062,15.147,,,,,,,,,,,,0.000312,0.000203,0.00015,0.000107,,,0.001894,,,,,,,,,,,,,Post- AGB
,12.24,11.391,11.14,,,,,,,,,,,,0.0115,0.00603,0.00448,0.00259,,,0.0010385,,,,,,,,,,,,,Post- AGB
,12.817,11.994,11.75,,,,,,,,,,,,0.00996,0.0121,0.0177,0.0373,,,0.05229,,,,,,,,,,,,,Post- AGB
,12.374,11.371,10.978,,,,,,,,,,,,0.0148,0.00941,0.00789,0.00626,,,0.0026485,,,,,,,,,,,,,Post- AGB
,13.64,13.401,13.253,,,,,,,,,,,,0.00254,0.00318,0.0133,0.0694,,,0.2928,,0.08705,,,,,,,,,,,Post- AGB
,14.41,13.622,13.253,,,,,,,,,,,,,0.00115,0.00257,0.00951,,,0.02954,,0.2322,,,,,,,,,,,Post- AGB
,11.783,10.899,10.584,,,,,,,,,,,,0.0195,0.012,0.00895,0.00673,,,0.0046745,,,,,,,,,,,,,Post- AGB
,12.553,11.59,11.261,,,,,,,,,,,,0.0104,0.00618,0.00453,0.00378,,,0.001693,,,,,,,,,,,,,Post- AGB
,14.53,13.776,13.342,,,,,,,,,,,,,0.00183,0.00305,0.00856,,,0.02535,,0.3108,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000637,0.00063,0.00288,0.013,,,0.20295,,,,,,,,,,,,,Post- AGB
,15.47,15.279,14.303,,,,,,,,,,,,0.00281,0.00362,0.0101,0.0365,,,0.14395,,0.07164,,,,,,,,,,,Post- AGB
,12.239,11.309,11.011,,,,,,,,,,,,0.0131,0.00793,0.00603,0.00446,,,0.002045,,,,,,,,,,,,,Post- AGB
,12.421,11.273,10.451,,,,,,,,,,,,0.0408,0.0347,0.0342,0.0451,,,0.034345,,,,,,,,,,,,,Post- AGB
,12.796,11.889,11.606,,,,,,,,,,,,0.00778,0.00469,0.00351,0.00335,,,0.00254,,,,,,,,,,,,,Post- AGB
,15.45,14.363,13.128,,,,,,,,,,,,0.0135,0.0187,0.0226,0.029,,,0.022015,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0026,0.0031,0.00993,0.033,,,0.38965,,,,,,,,,,,,,Post- AGB
,12.357,11.433,11.138,,,,,,,,,,,,0.0119,0.00728,0.00539,0.00403,,,0.001808,,,,,,,,,,,,,Post- AGB
,15.361,15.428,15.317,,,,,,,,,,,,0.00013,0.00007,,0.000113,,,0.0038985,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,,0.00782,0.0184,,,0.2426,,2.311,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.000208,0.000143,0.000147,0.00017,,,0.0013875,,,,,,,,,,,,,Post- AGB
,16.639,16.089,15.449,,,,,,,,,,,,,0.000826,0.0033,0.011,,,0.071765,,0.4989,,,,,,,,,,,Post- AGB
,13.114,12.884,12.569,,,,,,,,,,,,0.0107,0.0196,0.0324,0.0614,,,0.08284,,,,,,,,,,,,,Post- AGB
,13.375,12.687,12.489,,,,,,,,,,,,0.00288,0.00173,0.00118,0.000685,,,0.0057005,,,,,,,,,,,,,Post- AGB
,12.239,11.324,11.011,,,,,,,,,,,,0.0139,0.00912,0.00699,0.00498,,,0.0020575,,,,,,,,,,,,,Post- AGB
,12.279,11.344,11.019,,,,,,,,,,,,0.0152,0.0091,0.0072,0.0054,,,0.003354,,,,,,,,,,,,,Post- AGB
,17.105,16.461,15.731,,,,,,,,,,,,0.000557,0.000434,0.00283,0.00698,,,0.03303,,,,,,,,,,,,,Post- AGB
,,,14.857,,,,,,,,,,,,,0.00164,0.0109,0.0289,,,0.2485,,2.926,,,,,,,,,,,Post- AGB
,16.33,15.771,15.28,,,,,,,,,,,,,0.0007,0.00483,0.0112,,,0.033205,,0.495,,,,,,,,,,,Post- AGB
,16.268,15.877,15.638,,,,,,,,,,,,0.000854,0.00074,0.00459,0.0117,,,0.046945,,0.4087,,,,,,,,,,,Post- AGB
,12.196,11.292,10.992,,,,,,,,,,,,0.0136,0.00838,0.00613,0.00432,,,0.0019065,,,,,,,,,,,,,Post- AGB
,14.826,14.145,13.548,,,,,,,,,,,,,0.00112,0.00174,0.00794,,,0.02496,,0.2824,,,,,,,,,,,Post- AGB
,12.272,11.334,11.099,,,,,,,,,,,,0.0142,0.00989,0.0083,0.00676,,,0.003101,,,,,,,,,,,,,Post- AGB
,12.394,11.481,11.155,,,,,,,,,,,,0.0118,0.00677,0.00528,0.00369,,,0.0016015,,,,,,,,,,,,,Post- AGB
,13.087,11.649,10.72,,,,,,,,,,,,0.0275,0.0203,0.0153,0.0101,,,0.0051265,,,,,,,,,,,,,Post- AGB
,,16.129,15.416,,,,,,,,,,,,0.00103,0.000874,0.00486,0.0125,,,0.04103,,,,,,,,,,,,,Post- AGB
,12.193,11.279,10.96,,,,,,,,,,,,0.0128,0.00754,0.0057,0.00444,,,0.0030765,,,,,,,,,,,,,Post- AGB
,12.793,11.781,11.494,,,,,,,,,,,,0.00878,0.00539,0.00431,0.00524,,,0.004512,,,,,,,,,,,,,Post- AGB
,14.556,13.99,13.815,,,,,,,,,,,,,,0.000614,0.00159,,,0.0109,,0.2508,,,,,,,,,,,Post- AGB
,16.144,15.119,13.997,,,,,,,,,,,,0.00346,0.00307,0.0169,0.0435,,,0.67755,,,,,,,,,,,,,Post- AGB
,12.424,11.425,11.095,,,,,,,,,,,,0.0132,0.00785,0.00575,0.00461,,,0.002352,,,,,,,,,,,,,Post- AGB
,,,14.775,,,,,,,,,,,,0.00302,0.00414,0.00643,0.0139,,,0.040435,,,,,,,,,,,,,Post- AGB
,16.97,16.039,14.93,,,,,,,,,,,,0.00377,0.00527,0.00861,0.0175,,,0.05243,,0.1737,,,,,,,,,,,Post- AGB
,12.908,12.04,11.804,,,,,,,,,,,,0.00661,0.00396,0.00338,0.002,,,0.000849,,,,,,,,,,,,,Post- AGB
,12.619,11.67,11.423,,,,,,,,,,,,0.0087,0.00552,0.00417,0.00276,,,0.001129,,,,,,,,,,,,,Post- AGB
,12.667,12.305,12.24,,,,,,,,,,,,0.00424,0.00255,0.00166,0.00111,,,0.001169,,,,,,,,,,,,,Post- AGB
,14.085,13.323,13.041,,,,,,,,,,,,0.00481,0.00494,0.00538,0.00576,,,0.002747,,,,,,,,,,,,,Post- AGB
,12.143,11.21,10.897,,,,,,,,,,,,0.0144,0.0085,0.00623,0.00408,,,0.0018125,,,,,,,,,,,,,Post- AGB
,13.124,12.842,12.709,,,,,,,,,,,,0.00284,0.0022,0.00362,0.0177,,,0.0917,,,,,,,,,,,,,Post- AGB
,14.16,13.504,13.307,,,,,,,,,,,,0.00158,0.00104,0.000725,0.00213,,,0.002064,,,,,,,,,,,,,Post- AGB
,15.567,15.566,15.716,,,,,,,,,,,,0.000137,0.000087,,0.000093,,,0.003848,,,,,,,,,,,,,Post- AGB
,13.942,13.944,,,,,,,,,,,,,0.000769,0.000479,0.000364,0.00031,,,0.01392,,,,,,,,,,,,,Post- AGB
,12.785,11.816,11.519,,,,,,,,,,,,0.0075,0.00472,0.00347,0.00255,,,0.001163,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0251,0.0663,0.113,0.165,,,0.1235,,,,,,,,,,,,,Post- AGB
,16.952,16.512,15.547,,,,,,,,,,,,0.000294,0.000358,0.000567,0.000869,,,0.0015745,,,,,,,,,,,,,Post- AGB
,14.405,13.698,13.426,,,,,,,,,,,,0.032,0.0853,0.158,0.231,,,0.1577,,,,,,,,,,,,,Post- AGB
,12.428,11.503,11.184,,,,,,,,,,,,0.011,0.00644,0.00486,0.00339,,,0.0013845,,,,,,,,,,,,,Post- AGB
,15.66,13.662,11.697,,,,,,,,,,,,0.0766,0.105,0.141,0.149,,,0.06439,,,,,,,,,,,,,Post- AGB
,12.186,11.25,10.916,,,,,,,,,,,,0.0145,0.00825,0.00653,0.00492,,,0.0024945,,,,,,,,,,,,,Post- AGB
,12.908,12,11.694,,,,,,,,,,,,0.00643,0.00376,0.00295,0.00271,,,0.001488,,,,,,,,,,,,,Post- AGB
,16.236,16.052,15.123,,,,,,,,,,,,0.0014,0.00166,0.00447,0.0155,,,0.06785,,0.03878,,,,,,,,,,,Post- AGB
,14.483,14.614,14.584,,,,,,,,,,,,0.000379,0.000244,0.000145,0.000131,,,0.0078155,,,,,,,,,,,,,Post- AGB
,12.814,11.919,11.674,,,,,,,,,,,,0.0076,0.00533,0.00381,0.00336,,,0.0015645,,,,,,,,,,,,,Post- AGB
,11.694,11.405,11.023,,,,,,,,,,,,0.041,0.052,0.0681,0.124,,,0.1124,,,,,,,,,,,,,Post- AGB
,12.173,11.394,11.087,,,,,,,,,,,,0.0107,0.0103,0.00612,0.00418,,,0.0021815,,,,,,,,,,,,,Post- AGB
,14.112,13.698,13.62,,,,,,,,,,,,0.00107,0.000667,0.000419,0.00024,,,0.0008225,,,,,,,,,,,,,Post- AGB
,12.65,11.741,11.421,,,,,,,,,,,,0.0114,0.0105,0.0104,0.0212,,,0.02397,,,,,,,,,,,,,Post- AGB
,13.482,13.181,13.087,,,,,,,,,,,,0.00178,0.00135,0.00096,0.000395,,,0.0011005,,,,,,,,,,,,,Post- AGB
,12.146,11.224,10.893,,,,,,,,,,,,0.0159,0.00985,0.00759,0.00543,,,0.002648,,,,,,,,,,,,,Post- AGB
,13.6,12.706,12.372,,,,,,,,,,,,0.00369,0.00252,0.00239,0.0027,,,0.0018525,,,,,,,,,,,,,Post- AGB
,13.058,11.954,11.363,,,,,,,,,,,,0.0254,0.0246,0.0248,0.0228,,,0.009817,,,,,,,,,,,,,Post- AGB
,13.099,12.079,11.582,,,,,,,,,,,,0.0102,0.00753,0.00623,0.00574,,,0.002501,,,,,,,,,,,,,Post- AGB
,10.686,9.788,9.358,,,,,,,,,,,,0.0806,0.0541,0.04348,0.02859,,,0.012995,,,,,,,,,,,,,Post- AGB
,15.639,15.17,13.979,,,,,,,,,,,,0.00483,0.00543,0.0212,0.0757,,,0.18215,,,,,,,,,,,,,Post- AGB
,15.565,14.772,14.305,,,,,,,,,,,,0.00175,0.00316,0.0066,0.0172,,,0.1436,,0.4838,,,,,,,,,,,Post- AGB
,15.953,15.879,15.111,,,,,,,,,,,,0.00134,0.00193,0.00507,0.0161,,,0.09783,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.00596,,0.00375,0.00376,,,0.014535,,0.4654,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.00139,0.00197,0.00269,0.00712,,,0.034645,,,,,,,,,,,,,Post- AGB
,15.091,15.071,14.968,,,,,,,,,,,,0.000272,0.000185,0.0002,0.000325,,,0.01441,,,,,,,,,,,,,Post- AGB
,14.868,14.929,14.953,,,,,,,,,,,,0.000285,0.000187,0.000163,0.000188,,,0.007521,,,,,,,,,,,,,Post- AGB
,14,13.969,13.824,,,,,,,,,,,,0.00106,0.000775,0.000621,0.00038,,,0.000753,,,,,,,,,,,,,Post- AGB
,13.074,12.175,11.91,,,,,,,,,,,,0.00553,0.00338,0.0026,0.0023,,,0.0014365,,,,,,,,,,,,,Post- AGB
,12.649,11.739,11.452,,,,,,,,,,,,0.0118,0.0125,0.0161,0.0296,,,0.04671,,,,,,,,,,,,,Post- AGB
,14.622,14.659,14.797,,,,,,,,,,,,0.000343,0.000233,0.000112,0.000107,,,0.0020735,,,,,,,,,,,,,Post- AGB
,15.733,15.753,14.759,,,,,,,,,,,,0.00215,0.00272,0.00829,0.0289,,,0.17595,,,,,,,,,,,,,Post- AGB
,14.226,13.402,12.733,,,,,,,,,,,,,0.00251,0.00639,0.0183,,,0.059715,,,,,,,,,,,,,Post- AGB
,11.767,10.894,10.119,,,,,,,,,,,,0.0611,0.0358,0.0327,0.0228,,,0.0129,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.00899,0.0105,0.0183,0.0345,,,0.3843,,4.121,,,,,,,,,,,Post- AGB
,14.044,14.089,14.094,,,,,,,,,,,,0.00063,0.000407,0.000276,0.000213,,,0.0047385,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0124,0.00702,0.00532,0.00352,,,0.0015835,,,,,,,,,,,,,Post- AGB
,10.71,9.757,9.304,,,,,,,,,,,,0.069,0.043,0.0345,0.0243,,,0.01208,,,,,,,,,,,,,Post- AGB
,14.187,14.065,13.905,,,,,,,,,,,,0.00121,0.000935,0.000704,0.000524,,,0.0011735,,,,,,,,,,,,,Post- AGB
,14.512,14.201,13.551,,,,,,,,,,,,0.00709,0.0108,0.0152,0.0194,,,0.02701,,,,,,,,,,,,,Post- AGB
,15.256,14.457,13.855,,,,,,,,,,,,0.00196,0.00236,0.00319,0.00516,,,0.026565,,,,,,,,,,,,,Post- AGB
,15.961,15.918,15.572,,,,,,,,,,,,0.000206,0.000159,0.000102,0.000395,,,0.0007295,,,,,,,,,,,,,Post- AGB
,10.564,9.961,9.688,,,,,,,,,,,,0.0509,0.0295,0.0225,0.0148,,,0.007508,,,,,,,,,,,,,Post- AGB
,13.43,12.615,12.291,,,,,,,,,,,,0.00687,0.00726,0.00819,0.0101,,,0.018515,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,0.0945,0.139,0.181,0.194,,,0.08268,,,,,,,,,,,,,Post- AGB
,14.986,15.076,15.097,,,,,,,,,,,,0.00024,0.000163,0.000196,0.000507,,,0.052755,,,,,,,,,,,,,Post- AGB
,13.325,12.623,12.455,,,,,,,,,,,,0.00392,0.00388,0.00522,0.0155,,,0.030805,,,,,,,,,,,,,Post- AGB
,15.147,15.276,15.152,,,,,,,,,,,,0.000211,0.00014,0.000118,0.000109,,,0.0017375,,,,,,,,,,,,,Post- AGB
,14.205,14.297,14.299,,,,,,,,,,,,0.000488,0.000316,0.000196,0.000169,,,0.0047055,,,,,,,,,,,,,Post- AGB
,13.748,13.801,13.806,,,,,,,,,,,,0.00086,0.000574,0.000369,0.000184,,,0.0043875,,,,,,,,,,,,,Post- AGB
,,,14.887,,,,,,,,,,,,0.0228,0.0476,0.0811,0.113,,,0.056535,,,,,,,,,,,,,Post- AGB
,14.139,14.135,14.065,,,,,,,,,,,,0.0009,0.000616,0.000465,0.000395,,,0.002277,,,,,,,,,,,,,Post- AGB
,14.117,13.303,13.161,,,,,,,,,,,,0.00172,0.00101,0.000796,0.000389,,,0.001012,,,,,,,,,,,,,Post- AGB
,12.541,11.612,11.359,,,,,,,,,,,,0.0103,0.00721,0.00546,0.00465,,,0.0023445,,,,,,,,,,,,,Post- AGB
,,,,,,,,,,,,,,,,0.00297,0.00569,0.00844,,,0.16105,,,,,,,,,,,,,Post- AGB
,15.928,15.199,14.659,,,,,,,,,,,,0.000506,0.000385,0.000449,0.00208,,,0.0045955,,,,,,,,,,,,,Post- AGB
,12.805,11.873,11.546,,,,,,,,,,,,0.00797,0.00477,0.00379,0.00277,,,0.0011535,,,,,,,,,,,,,Post- AGB
,14.775,14.402,13.981,,,,,,,,,,,,0.00187,0.00212,0.0021,0.00211,,,0.001532,,,,,,,,,,,,,Post- AGB
,13.587,12.063,11.241,,,,,,,,,,,,0.03,0.0307,0.0354,0.0371,,,0.05016,,,,,,,,,,,,,Post- AGB
,14.273,14.337,14.442,,,,,,,,,,,,0.000483,0.000307,0.000195,0.000149,,,0.0083565,,,,,,,,,,,,,Post- AGB
,13.868,13.045,12.902,,,,,,,,,,,,0.00233,0.00134,0.000963,0.000625,,,0.001022,,,,,,,,,,,,,Post- AGB
,14.346,13.535,12.962,,,,,,,,,,,,,0.0023,0.00443,0.025,,,0.11625,,1.186,,,,,,,,,,,Post- AGB
,12.057,11.144,10.77,,,,,,,,,,,,0.0174,0.0103,0.00751,0.00521,,,0.002219,,,,,,,,,,,,,Post- AGB
,,,12.626,,,,,,,,,,,,0.0239,0.0371,0.0484,0.0679,,,0.06456,,,,,,,,,,,,,Post- AGB
,15.628,15.215,15.084,,,,,,,,,,,,0.000289,0.00018,,0.000157,,,0.0033685,,,,,,,,,,,,,Post- AGB
,13.29,12.838,12.318,,,,,,,,,,,,0.0123,0.014,0.0151,0.0203,,,0.01675,,,,,,,,,,,,,Post- AGB
,14.489,14.569,14.633,,,,,,,,,,,,0.000395,0.000248,0.000134,0.000493,,,0.033805,,,,,,,,,,,,,Post- AGB
,13.017,12.051,11.835,,,,,,,,,,,,0.00575,0.00377,0.00275,0.00198,,,0.001028,,,,,,,,,,,,,Post- AGB
